{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 32.0, 'temperature': 35.0, 'experiment': 1.0, 'time': 1522085312.500382}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 37.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091737.110543}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 37.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091749.383788}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 36.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091759.178973}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522091801.282327}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 36.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091806.041493}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 36.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522091813.345476}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522091855.415767}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 35.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091872.871695}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 34.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091907.945677}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 34.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091917.705712}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 35.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091927.501774}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 35.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091965.04119}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 34.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091969.792941}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 35.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091984.632222}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 34.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522091992.036391}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 34.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522092016.947768}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 34.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522092029.467714}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522092071.531918}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522092113.612452}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 34.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522092118.358023}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 34.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522092158.461429}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 35.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522092173.321375}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 38.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522092208.361326}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522092225.746292}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522092233.071448}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522092237.889246}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 39.0, 'temperature': 24.0, 'experiment': 1.0, 'time': 1522092245.192377}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522092287.276563}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 34.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522092297.085975}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 33.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522092304.324516}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 32.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522092344.422084}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 31.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522092383.213137}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 31.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522092387.965953}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 30.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522092400.334265}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522092442.422922}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 29.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522092447.149094}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522092489.212775}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 27.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522092509.085347}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 26.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522092526.486346}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 26.0, 'temperature': 33.0, 'experiment': 1.0, 'time': 1522092556.866806}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 26.0, 'temperature': 33.0, 'experiment': 1.0, 'time': 1522092579.963719}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 26.0, 'temperature': 33.0, 'experiment': 1.0, 'time': 1522092584.668174}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 25.0, 'temperature': 33.0, 'experiment': 1.0, 'time': 1522092589.396038}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522092631.493722}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 24.0, 'temperature': 34.0, 'experiment': 1.0, 'time': 1522092636.201557}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 24.0, 'temperature': 34.0, 'experiment': 1.0, 'time': 1522092643.426997}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 24.0, 'temperature': 34.0, 'experiment': 1.0, 'time': 1522092655.962229}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': None, 'temperature': None, 'experiment': 1.0, 'time': 1522092698.069048}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 23.0, 'temperature': 35.0, 'experiment': 1.0, 'time': 1522092707.874538}
{'device': 'gnfuv-temp-exp1-55d487b85b-5ztk8', 'humidity': 22.0, 'temperature': 35.0, 'experiment': 1.0, 'time': 1522092712.595697}
